mNGS_sample_name,MAG_ID,nPID,nTID,nSID,Study_Group,Cycle,Visit,CollectDate,Source,tool,size,contigs,N50,SCG_completeness,domain,phylum,class,order,family,genus,species,MAG_derep,MAG_derep_num
APPS0052_S648,APPS0052_S648_metabat2_2,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,2089916,45,87393,96,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,CAG-103,CAG-103 sp900543625,CAG-103 sp900543625_1,54
APPS0052_S648,APPS0052_S648_metabat2_22,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,1923187,26,118710,98,Bacteria,Bacillota,Clostridia,Christensenellales,CAG-138,SFEL01,SFEL01 sp004557245,SFEL01 sp004557245_1,60
APPS0052_S648,APPS0052_S648_metabat2_47,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,2089942,37,116640,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Vescimonas,Vescimonas fastidiosa,Vescimonas fastidiosa_1,414
APPS0052_S648,APPS0052_S648_concoct_124,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,4758194,91,87107,98,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides distasonis_1,1
APPS0052_S648,APPS0052_S648_concoct_11,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,2153610,47,64225,98,Bacteria,Bacillota,Clostridia,Christensenellales,CAG-138,Phil1,Phil1 sp001940855,Phil1 sp001940855_1,154
APPS0052_S648,APPS0052_S648_metabat2_125,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,1933365,62,47997,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Vescimonas,Vescimonas coprocola,Vescimonas coprocola_1,7
APPS0052_S648,APPS0052_S648_metabat2_52,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,4716267,339,21501,98,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli_2,99
APPS0052_S648,APPS0052_S648_concoct_98,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,2142297,243,12029,98,Bacteria,Bacillota,Clostridia,Christensenellales,,,Christensenellales sp.,Christensenellales sp._1,224
APPS0052_S648,APPS0052_S648_concoct_125,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,3419350,51,112957,100,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum faecale,Anaerobutyricum faecale_1,309
APPS0052_S648,APPS0052_S648_metabat2_75,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,2729039,42,109691,94,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,Akkermansia muciniphila_1,6
APPS0052_S648,APPS0052_S648_metabat2_27,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,2834711,27,233007,96,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Frisingicoccus,Frisingicoccus sp902489645,Frisingicoccus sp902489645_1,510
APPS0052_S648,APPS0052_S648_concoct_2,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,2187442,187,16656,92,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Hominenteromicrobium,Hominenteromicrobium mulieris,Hominenteromicrobium mulieris_1,18
APPS0052_S648,APPS0052_S648_metabat2_129,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,2109250,420,6172,92,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Parasutterella,Parasutterella excrementihominis,Parasutterella excrementihominis_1,230
APPS0052_S648,APPS0052_S648_concoct_135,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,1834865,571,3846,92,Bacteria,Bacillota,Clostridia,Oscillospirales,UBA644,UBA644,UBA644 sp900547165,UBA644 sp900547165_1,382
APPS0052_S648,APPS0052_S648_metabat2_72,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,6716498,55,211035,94,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,Bacteroides cellulosilyticus_1,261
APPS0052_S648,APPS0052_S648_metabat2_103,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,2517859,68,74979,94,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger,Gemmiger formicilis,Gemmiger formicilis_1,72
APPS0052_S648,APPS0052_S648_concoct_67,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,3408373,154,44268,96,Unclassified Bacteria,NA,NA,NA,NA,NA,Unclassified Bacteria sp.,NA,NA
APPS0052_S648,APPS0052_S648_concoct_46,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,1426114,480,3563,90,Bacteria,Bacillota,Clostridia,Tissierellales,Peptoniphilaceae,Peptoniphilus_A,Peptoniphilus_A grossensis,Peptoniphilus_A grossensis_2,649
APPS0052_S648,APPS0052_S648_concoct_72,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,2308320,259,13913,94,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella biformis,Holdemanella biformis_1,213
APPS0052_S648,APPS0052_S648_metabat2_82,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,2957808,39,127183,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Fimivicinus,Fimivicinus sp900544375,Fimivicinus sp900544375_1,29
APPS0052_S648,APPS0052_S648_metabat2_8,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,2319680,291,16414,88,Bacteria,Bacillota,Clostridia,Christensenellales,Aristaeellaceae,Pullichristensenella,Pullichristensenella sp946496415,Pullichristensenella sp946496415_2,285
APPS0052_S648,APPS0052_S648_concoct_133,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,3683540,188,48485,96,Bacteria,Bacillota,Clostridia,Christensenellales,Aristaeellaceae,Limiplasma,Limiplasma merdipullorum,NA,NA
APPS0052_S648,APPS0052_S648_metabat2_76,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,1655938,251,9382,88,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Massilicoli,Massilicoli timonensis,Massilicoli timonensis_1,134
APPS0052_S648,APPS0052_S648_concoct_5,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,1640129,69,39982,90,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Hominicoprocola,Hominicoprocola sp003522105,Hominicoprocola sp003522105_1,283
APPS0052_S648,APPS0052_S648_concoct_156,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,2362199,569,5276,90,Bacteria,Bacillota,Clostridia,Lachnospirales,Anaerotignaceae,Metalachnospira,Metalachnospira sp900546215,Metalachnospira sp900546215_1,255
APPS0052_S648,APPS0052_S648_concoct_53,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,11591643,1136,15523,100,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum soehngenii,NA,NA
APPS0052_S648,APPS0052_S648_metabat2_12,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,2369741,63,55248,90,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Hominenteromicrobium,Hominenteromicrobium gallistercoris,Hominenteromicrobium gallistercoris_1,388
APPS0052_S648,APPS0052_S648_concoct_4,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,2352746,213,15915,82,Bacteria,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium_A,Phascolarctobacterium_A succinatutens_B,Phascolarctobacterium_A succinatutens_B_2,697
APPS0052_S648,APPS0052_S648_metabat2_128,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,2500449,171,28212,75,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Acutalibacter,Acutalibacter sp905215055,Acutalibacter sp905215055_1,289
APPS0052_S648,APPS0052_S648_concoct_10,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,10045574,585,31708,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Acutalibacter,Acutalibacter timonensis,NA,NA
APPS0052_S648,APPS0052_S648_concoct_103,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,2194063,621,3955,78,Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenella,Christensenella minuta,Christensenella minuta_1,135
APPS0052_S648,APPS0052_S648_metabat2_111,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,2598166,278,15350,80,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,NA,NA
APPS0052_S648,APPS0052_S648_metabat2_63,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,2375073,121,43129,71,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia_A,Blautia_A wexlerae,Blautia_A wexlerae_2,546
APPS0052_S648,APPS0052_S648_concoct_139,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,2246421,302,13511,73,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Acutalibacter,Acutalibacter ornithocaccae,Acutalibacter ornithocaccae_1,161
APPS0052_S648,APPS0052_S648_concoct_143,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,925295,401,2518,69,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,Alterileibacterium,Alterileibacterium massiliense,Alterileibacterium massiliense_3,673
APPS0052_S648,APPS0052_S648_concoct_141,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,2006761,582,4320,71,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Slackia,Slackia isoflavoniconvertens,Slackia isoflavoniconvertens_1,458
APPS0052_S648,APPS0052_S648_concoct_155,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,976787,648,1486,67,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas asaccharolytica,NA,NA
APPS0052_S648,APPS0052_S648_metabat2_53,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,1083049,35,49232,65,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia_A,Blautia_A fusiformis,NA,NA
APPS0052_S648,APPS0052_S648_metabat2_126,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,2622790,154,26197,69,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans,Fusicatenibacter saccharivorans_1,33
APPS0052_S648,APPS0052_S648_maxbin2_052,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,maxbin2,790152,17,46506,67,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,,Lachnospiraceae sp.,NA,NA
APPS0052_S648,APPS0052_S648_metabat2_94,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,1941752,603,3554,63,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Anaerotruncus,Anaerotruncus massiliensis,Anaerotruncus massiliensis_1,158
APPS0052_S648,APPS0052_S648_metabat2_105,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,2305665,180,22440,65,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea_A,Dorea_A amylophila,Dorea_A amylophila_1,168
APPS0052_S648,APPS0052_S648_metabat2_86,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,1741470,275,8869,76,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Faecousia,Faecousia intestinalis,Faecousia intestinalis_1,65
APPS0052_S648,APPS0052_S648_metabat2_59,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,4125071,161,39025,61,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola vulgatus_1,44
APPS0052_S648,APPS0052_S648_maxbin2_008,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,maxbin2,664127,6,131275,57,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter sp.,NA,NA
APPS0052_S648,APPS0052_S648_concoct_93,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,3094595,610,6483,57,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Coprobacteraceae,Coprobacter,Coprobacter fastidiosus,Coprobacter fastidiosus_1,682
APPS0052_S648,APPS0052_S648_concoct_58,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,2626193,725,4317,65,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Ventrisoma,Ventrisoma faecale,Ventrisoma faecale_1,390
APPS0052_S648,APPS0052_S648_maxbin2_056,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,maxbin2,449099,8,56273,53,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,,Lachnospiraceae sp.,NA,NA
APPS0052_S648,APPS0052_S648_metabat2_65,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,935553,169,9397,53,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum soehngenii,NA,NA
APPS0052_S648,APPS0052_S648_concoct_101,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,concoct,1281029,599,2231,71,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,Emergencia,Emergencia sp904420065,NA,NA
APPS0052_S648,APPS0052_S648_metabat2_107,P22,W1,P22_W1,APPS,1,APPS,5/7/23,PR,metabat2,3517905,137,38421,55,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,Phocaeicola massiliensis_1,348
APPS0056_S650,APPS0056_S650_metabat2_85,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,4233807,31,257186,100,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium limosum,Eubacterium limosum_1,270
APPS0056_S650,APPS0056_S650_concoct_34,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,3373425,47,162422,100,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes onderdonkii,Alistipes onderdonkii_1,14
APPS0056_S650,APPS0056_S650_concoct_68,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,2251564,33,136169,100,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,Bifidobacterium longum_1,13
APPS0056_S650,APPS0056_S650_concoct_56,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,2080989,36,127583,100,NA,NA,NA,NA,NA,NA,NA,NA_1,23
APPS0056_S650,APPS0056_S650_maxbin2_015,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,maxbin2,3775452,150,93005,100,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocystis,Methylocystis sp000188155,Methylocystis sp000188155_1,641
APPS0056_S650,APPS0056_S650_concoct_31,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,2882745,148,47724,100,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus_B,Enterococcus_B faecium,Enterococcus_B faecium_1,27
APPS0056_S650,APPS0056_S650_concoct_65,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,2863144,86,56823,98,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,Hominibacterium,Hominibacterium hominis,Hominibacterium hominis_1,242
APPS0056_S650,APPS0056_S650_metabat2_74,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,2731453,189,25256,98,Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenella,Christensenella hongkongensis,Christensenella hongkongensis_1,275
APPS0056_S650,APPS0056_S650_concoct_64,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,2253161,226,14472,98,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Anaerovoracaceae,Lentihominibacter,Lentihominibacter excrementipullorum,Lentihominibacter excrementipullorum_1,110
APPS0056_S650,APPS0056_S650_concoct_19,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,3779710,652,7041,98,Bacteria,Desulfobacterota_I,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Bilophila,Bilophila wadsworthia,Bilophila wadsworthia_2,45
APPS0056_S650,APPS0056_S650_concoct_71,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,2485492,37,129958,100,Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenella,Christensenella massiliensis,Christensenella massiliensis_1,274
APPS0056_S650,APPS0056_S650_concoct_50,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,2435894,55,73710,100,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter torques,Mediterraneibacter torques_1,5
APPS0056_S650,APPS0056_S650_metabat2_35,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,2921810,57,84059,100,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Sellimonas,Sellimonas intestinalis,Sellimonas intestinalis_1,42
APPS0056_S650,APPS0056_S650_concoct_48,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,3041464,46,101845,94,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia massiliensis,Akkermansia massiliensis_1,173
APPS0056_S650,APPS0056_S650_metabat2_40,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,1713124,218,10447,94,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella bouchesdurhonensis,Collinsella bouchesdurhonensis_1,455
APPS0056_S650,APPS0056_S650_concoct_110,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,2683857,52,82096,96,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Ruthenibacterium,Ruthenibacterium sp018380115,Ruthenibacterium sp018380115_1,118
APPS0056_S650,APPS0056_S650_metabat2_4,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,2958349,110,47217,96,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Ruthenibacterium,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans_1,11
APPS0056_S650,APPS0056_S650_metabat2_20,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,3034937,280,17036,96,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Massilioclostridium,Massilioclostridium methylpentosum,Massilioclostridium methylpentosum_1,496
APPS0056_S650,APPS0056_S650_metabat2_73,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,3395539,446,10986,96,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,Odoribacter splanchnicus,Odoribacter splanchnicus_1,21
APPS0056_S650,APPS0056_S650_concoct_36,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,2966282,47,152613,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Hominenteromicrobium,Hominenteromicrobium sp900549945,Hominenteromicrobium sp900549945_1,92
APPS0056_S650,APPS0056_S650_metabat2_49,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,3581351,61,116245,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Acutalibacter,Acutalibacter timonensis,Acutalibacter timonensis_1,49
APPS0056_S650,APPS0056_S650_metabat2_47,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,2555361,59,67407,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Scatavimonas,Scatavimonas sp900540275,Scatavimonas sp900540275_1,73
APPS0056_S650,APPS0056_S650_metabat2_91,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,2880268,185,23158,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,Flavonifractor plautii_1,63
APPS0056_S650,APPS0056_S650_concoct_92,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,2687984,183,22483,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Butyricicoccaceae,Agathobaculum,Agathobaculum ammoniilyticum,Agathobaculum ammoniilyticum_1,278
APPS0056_S650,APPS0056_S650_metabat2_13,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,2580258,189,22164,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Clostridium_A,Clostridium_A leptum,Clostridium_A leptum_1,186
APPS0056_S650,APPS0056_S650_metabat2_11,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,1918682,46,71721,92,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes putredinis,Alistipes putredinis_1,4
APPS0056_S650,APPS0056_S650_metabat2_87,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,2612928,84,55587,94,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Scatomorpha,Scatomorpha sp900545405,Scatomorpha sp900545405_2,282
APPS0056_S650,APPS0056_S650_metabat2_27,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,2579913,95,43843,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Ruminiclostridium_E,Ruminiclostridium_E siraeum,Ruminiclostridium_E siraeum_1,182
APPS0056_S650,APPS0056_S650_concoct_2,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,2116641,52,62731,90,Bacteria,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,Acidaminococcus intestini,Acidaminococcus intestini_1,271
APPS0056_S650,APPS0056_S650_metabat2_88,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,3116395,212,24460,92,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia_A,Blautia_A hydrogenotrophica,Blautia_A hydrogenotrophica_1,48
APPS0056_S650,APPS0056_S650_concoct_9,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,2136525,180,19166,92,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Faecousia,Faecousia intestinalis,Faecousia intestinalis_1,65
APPS0056_S650,APPS0056_S650_concoct_5,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,3134967,105,49822,96,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Dorea_D,Dorea_D sp000433535,Dorea_D sp000433535_1,321
APPS0056_S650,APPS0056_S650_metabat2_81,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,3254729,344,14194,96,Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter,Lawsonibacter sp000177015,NA,NA
APPS0056_S650,APPS0056_S650_concoct_91,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,2964164,49,78987,98,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,Fimivicinus,Fimivicinus sp900544375,Fimivicinus sp900544375_1,29
APPS0056_S650,APPS0056_S650_concoct_51,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,2333864,368,9074,88,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger,Gemmiger qucibialis,Gemmiger qucibialis_1,12
APPS0056_S650,APPS0056_S650_concoct_97,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,6000325,65,180768,92,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia coccoides,Blautia coccoides_1,145
APPS0056_S650,APPS0056_S650_concoct_12,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,3404985,416,11705,88,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Eggerthella,Eggerthella lenta,Eggerthella lenta_1,3
APPS0056_S650,APPS0056_S650_concoct_76,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,3612386,1262,3573,84,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli_1,16
APPS0056_S650,APPS0056_S650_concoct_25,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,6442297,284,46783,80,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,Parabacteroides merdae_1,28
APPS0056_S650,APPS0056_S650_metabat2_41,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,4737468,68,121002,71,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides distasonis_1,1
APPS0056_S650,APPS0056_S650_metabat2_71,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,metabat2,1100478,302,4026,73,Bacteria,Bacillota,Clostridia,Christensenellales,QAND01,UMGS1975,UMGS1975 sp900546685,UMGS1975 sp900546685_2,482
APPS0056_S650,APPS0056_S650_concoct_81,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,2295854,248,13920,71,Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,Faecalibacterium duncaniae,Faecalibacterium duncaniae_1,156
APPS0056_S650,APPS0056_S650_concoct_85,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,1784313,325,7191,67,Bacteria,Bacillota,Clostridia,Oscillospirales,Acutalibacteraceae,UMGS1071,UMGS1071 sp900542375,UMGS1071 sp900542375_1,91
APPS0056_S650,APPS0056_S650_maxbin2_072,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,maxbin2,1161480,492,2761,61,Bacteria,Bacillota,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Merdibacter,Merdibacter merdipullorum,Merdibacter merdipullorum_1,428
APPS0056_S650,APPS0056_S650_concoct_59,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,concoct,1634201,931,1792,61,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,Lacticaseibacillus rhamnosus_5,610
